brand,price,start_time,start_day,end_day,end_time,trip_time,take_place,destination,checked_baggage,hand_luggage,crawl_date
VietJet Air,1.595.637 VND/khách,04:30,06 thg 5,06 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,21-04-2025
VietJet Air,1.741.635 VND/khách,21:10,06 thg 5,06 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,21-04-2025
VietJet Air,1.741.635 VND/khách,19:15,06 thg 5,06 thg 5,21:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,21-04-2025
VietJet Air,1.741.635 VND/khách,20:10,06 thg 5,06 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,21-04-2025
Vietnam Airlines,1.752.246 VND/khách,20:30,06 thg 5,06 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,21-04-2025
VietJet Air,1.868.318 VND/khách,06:15,06 thg 5,06 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,21-04-2025
VietJet Air,1.868.318 VND/khách,14:05,06 thg 5,06 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,21-04-2025
VietJet Air,1.868.318 VND/khách,16:10,06 thg 5,06 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,21-04-2025
Vietnam Airlines,1.990.008 VND/khách,17:55,06 thg 5,06 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,21-04-2025
Vietnam Airlines,1.990.008 VND/khách,13:20,06 thg 5,06 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,21-04-2025
VietJet Air,2.038.890 VND/khách,09:15,06 thg 5,06 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,21-04-2025
VietJet Air,1.753.605 VND/khách,21:10,06 thg 5,06 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,22-04-2025
VietJet Air,1.753.605 VND/khách,04:30,06 thg 5,06 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,22-04-2025
VietJet Air,1.753.605 VND/khách,20:10,06 thg 5,06 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,22-04-2025
Vietnam Airlines,1.801.197 VND/khách,20:30,06 thg 5,06 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,22-04-2025
VietJet Air,1.868.318 VND/khách,14:05,06 thg 5,06 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,22-04-2025
VietJet Air,1.868.318 VND/khách,16:10,06 thg 5,06 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,22-04-2025
VietJet Air,1.868.318 VND/khách,19:15,06 thg 5,06 thg 5,21:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,22-04-2025
Vietnam Airlines,2.007.063 VND/khách,17:55,06 thg 5,06 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,22-04-2025
VietJet Air,2.038.890 VND/khách,09:15,06 thg 5,06 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,22-04-2025
Vietnam Airlines,2.231.805 VND/khách,13:20,06 thg 5,06 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,22-04-2025
VietJet Air,3.764.565 VND/khách,06:15,06 thg 5,06 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,22-04-2025
Vietnam Airlines,3.857.875 VND/khách,07:45,06 thg 5,06 thg 5,09:45,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,22-04-2025
VietJet Air,1.746.623 VND/khách,21:10,06 thg 5,06 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,23-04-2025
VietJet Air,1.746.623 VND/khách,04:30,06 thg 5,06 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,23-04-2025
VietJet Air,1.746.623 VND/khách,20:10,06 thg 5,06 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,23-04-2025
VietJet Air,1.870.313 VND/khách,06:15,06 thg 5,06 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,23-04-2025
VietJet Air,1.870.313 VND/khách,14:05,06 thg 5,06 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,23-04-2025
VietJet Air,1.870.313 VND/khách,16:10,06 thg 5,06 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,23-04-2025
VietJet Air,1.870.313 VND/khách,19:15,06 thg 5,06 thg 5,21:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,23-04-2025
Vietnam Airlines,2.029.968 VND/khách,20:30,06 thg 5,06 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,23-04-2025
VietJet Air,2.041.883 VND/khách,09:15,06 thg 5,06 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,23-04-2025
Vietnam Airlines,2.249.748 VND/khách,17:55,06 thg 5,06 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,23-04-2025
Vietnam Airlines,2.249.748 VND/khách,13:20,06 thg 5,06 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,23-04-2025
Vietnam Airlines,3.929.067 VND/khách,07:45,06 thg 5,06 thg 5,09:45,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,23-04-2025
VietJet Air,1.758.593 VND/khách,21:10,06 thg 5,06 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,24-04-2025
VietJet Air,1.758.593 VND/khách,04:30,06 thg 5,06 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,24-04-2025
VietJet Air,1.758.593 VND/khách,20:10,06 thg 5,06 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,24-04-2025
VietJet Air,1.874.303 VND/khách,06:15,06 thg 5,06 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,24-04-2025
VietJet Air,1.874.303 VND/khách,14:05,06 thg 5,06 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,24-04-2025
VietJet Air,1.874.303 VND/khách,16:10,06 thg 5,06 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,24-04-2025
VietJet Air,1.874.303 VND/khách,19:15,06 thg 5,06 thg 5,21:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,24-04-2025
Vietnam Airlines,2.009.769 VND/khách,20:30,06 thg 5,06 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,24-04-2025
VietJet Air,2.045.873 VND/khách,09:15,06 thg 5,06 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,24-04-2025
Vietnam Airlines,2.246.751 VND/khách,17:55,06 thg 5,06 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,24-04-2025
Vietnam Airlines,2.246.751 VND/khách,13:20,06 thg 5,06 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,24-04-2025
Vietnam Airlines,3.926.070 VND/khách,07:45,06 thg 5,06 thg 5,09:45,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,24-04-2025
VietJet Air,1.745.625 VND/khách,21:10,06 thg 5,06 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,1.745.625 VND/khách,04:30,06 thg 5,06 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,1.745.625 VND/khách,20:10,06 thg 5,06 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,1.857.345 VND/khách,06:15,06 thg 5,06 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,1.857.345 VND/khách,14:05,06 thg 5,06 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,1.857.345 VND/khách,16:10,06 thg 5,06 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
VietJet Air,1.857.345 VND/khách,19:15,06 thg 5,06 thg 5,21:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
Vietnam Airlines,2.027.970 VND/khách,20:30,06 thg 5,06 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
VietJet Air,2.035.898 VND/khách,09:15,06 thg 5,06 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,25-04-2025
Vietnam Airlines,2.244.753 VND/khách,17:55,06 thg 5,06 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,2.244.753 VND/khách,13:20,06 thg 5,06 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
Vietnam Airlines,3.932.064 VND/khách,07:45,06 thg 5,06 thg 5,09:45,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,25-04-2025
VietJet Air,1.730.663 VND/khách,21:10,06 thg 5,06 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,26-04-2025
VietJet Air,1.730.663 VND/khách,04:30,06 thg 5,06 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,26-04-2025
VietJet Air,1.730.663 VND/khách,20:10,06 thg 5,06 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,26-04-2025
VietJet Air,1.846.373 VND/khách,06:15,06 thg 5,06 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,26-04-2025
VietJet Air,1.846.373 VND/khách,14:05,06 thg 5,06 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,26-04-2025
VietJet Air,1.846.373 VND/khách,16:10,06 thg 5,06 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,26-04-2025
VietJet Air,1.846.373 VND/khách,19:35,06 thg 5,06 thg 5,21:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,26-04-2025
VietJet Air,2.020.935 VND/khách,09:15,06 thg 5,06 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,26-04-2025
Vietnam Airlines,2.237.760 VND/khách,20:30,06 thg 5,06 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,26-04-2025
Vietnam Airlines,2.682.315 VND/khách,13:20,06 thg 5,06 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,26-04-2025
Vietnam Airlines,2.704.293 VND/khách,17:55,06 thg 5,06 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,26-04-2025
Vietnam Airlines,3.922.074 VND/khách,07:45,06 thg 5,06 thg 5,09:45,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,26-04-2025
VietJet Air,1.723.680 VND/khách,21:10,06 thg 5,06 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,27-04-2025
VietJet Air,1.723.680 VND/khách,20:10,06 thg 5,06 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,27-04-2025
VietJet Air,1.838.393 VND/khách,14:05,06 thg 5,06 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,27-04-2025
VietJet Air,1.838.393 VND/khách,16:10,06 thg 5,06 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,27-04-2025
VietJet Air,1.838.393 VND/khách,19:35,06 thg 5,06 thg 5,21:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,27-04-2025
VietJet Air,1.888.479 VND/khách,04:30,06 thg 5,06 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,27-04-2025
VietJet Air,1.888.479 VND/khách,06:15,06 thg 5,06 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,27-04-2025
VietJet Air,2.013.953 VND/khách,09:15,06 thg 5,06 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,27-04-2025
Vietnam Airlines,2.235.163 VND/khách,20:30,06 thg 5,06 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,27-04-2025
Vietnam Airlines,2.663.517 VND/khách,17:55,06 thg 5,06 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,27-04-2025
Vietnam Airlines,2.663.517 VND/khách,13:20,06 thg 5,06 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,27-04-2025
Vietnam Airlines,3.863.733 VND/khách,07:45,06 thg 5,06 thg 5,09:45,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,27-04-2025
VietJet Air,1.385.528 VND/khách,21:10,06 thg 5,06 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,28-04-2025
VietJet Air,1.385.528 VND/khách,20:10,06 thg 5,06 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,28-04-2025
VietJet Air,1.834.403 VND/khách,04:30,06 thg 5,06 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,28-04-2025
VietJet Air,1.834.403 VND/khách,06:15,06 thg 5,06 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,28-04-2025
VietJet Air,1.834.403 VND/khách,14:05,06 thg 5,06 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,28-04-2025
VietJet Air,1.834.403 VND/khách,16:10,06 thg 5,06 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,28-04-2025
VietJet Air,2.007.968 VND/khách,09:15,06 thg 5,06 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,28-04-2025
Vietnam Airlines,2.459.147 VND/khách,20:30,06 thg 5,06 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,28-04-2025
Vietnam Airlines,2.662.322 VND/khách,17:55,06 thg 5,06 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,28-04-2025
Vietnam Airlines,2.662.322 VND/khách,13:20,06 thg 5,06 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,28-04-2025
VietJet Air,3.857.682 VND/khách,19:15,06 thg 5,06 thg 5,21:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,28-04-2025
VietJet Air,1.380.540 VND/khách,21:10,06 thg 5,06 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,29-04-2025
VietJet Air,1.618.243 VND/khách,20:10,06 thg 5,06 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,29-04-2025
VietJet Air,1.889.802 VND/khách,04:30,06 thg 5,06 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,29-04-2025
